id,source_document_id,record_type,external_ref,source_page,record_date_text,raw_text,payload,extraction_notes
a0fff9cd-f135-5f8e-9dc8-fffd98f25729,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK176 SHALIMAR A12566,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 46, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""CENTRAL MAINLAND (SHETLAND)"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 33289, ""licence_y_n"": """", ""lk_number"": ""LK176"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 7.86, ""port_letters_and_number"": ""LK176"", ""registered_tonnage"": 5.28, ""rss_number"": ""A12566"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 43.494, ""vessel_name"": ""SHALIMAR"", ""year_built"": 1975}",
84e9fb13-0329-5fc2-b775-0c4e6e172cf2,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK3374 MARANDA MAY C16117,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 59.68, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""DUNROSSNESS AND FAIR ISLE"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 20642, ""licence_y_n"": """", ""lk_number"": ""LK3374"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 7.15, ""port_letters_and_number"": ""LK3374"", ""registered_tonnage"": 2.75, ""rss_number"": ""C16117"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 48.306, ""vessel_name"": ""MARANDA MAY"", ""year_built"": 1988}",
aa5550b4-b6fc-5a1c-a3cd-d7fc1bfd4620,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK33 KARANNA A14573,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 32, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""HOLY ISLAND"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 20124, ""licence_y_n"": """", ""lk_number"": ""LK33"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 8.79, ""port_letters_and_number"": ""LK33"", ""registered_tonnage"": 4.45, ""rss_number"": ""A14573"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 43.143, ""vessel_name"": ""KARANNA"", ""year_built"": 1973}",
348766d9-8cea-523f-a183-5a397ff6345a,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK3440 NYUGGEL C17640,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": """", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 22, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 21717, ""licence_y_n"": """", ""lk_number"": ""LK3440"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 6.96, ""port_letters_and_number"": ""LK3440"", ""registered_tonnage"": 2.67, ""rss_number"": ""C17640"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 26.604, ""vessel_name"": ""NYUGGEL"", ""year_built"": 1955}",
2bf828c6-5ccf-52df-bc65-7ac7c2887ffe,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK467 HALCYON C19961,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 184, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 23148, ""licence_y_n"": """", ""lk_number"": ""LK467"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 9.89, ""port_letters_and_number"": ""LK467"", ""registered_tonnage"": 6.23, ""rss_number"": ""C19961"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 120.679, ""vessel_name"": ""HALCYON"", ""year_built"": 2011}",
4048fe3f-a052-5501-8d0f-7664e6116fb5,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK617 JASPER C16317,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 85.79, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 24190, ""licence_y_n"": """", ""lk_number"": ""LK617"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 7.92, ""port_letters_and_number"": ""LK617"", ""registered_tonnage"": 4.38, ""rss_number"": ""C16317"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 65.534, ""vessel_name"": ""JASPER"", ""year_built"": 1998}",
8c50d56d-5cea-5945-9b29-68eeee1820f1,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK712 VENTURE JH B12491,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 20, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 31603, ""licence_y_n"": """", ""lk_number"": ""LK712"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 6.27, ""port_letters_and_number"": ""LK712"", ""registered_tonnage"": 1.38, ""rss_number"": ""B12491"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 25.239, ""vessel_name"": ""VENTURE JH"", ""year_built"": 1989}",
a47d5823-6b96-5f27-b1e9-e086fe5a1617,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK73 CURLEW C19810,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 32.8, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 31344, ""licence_y_n"": """", ""lk_number"": ""LK73"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 7.45, ""port_letters_and_number"": ""LK73"", ""registered_tonnage"": 2.51, ""rss_number"": ""C19810"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 33.087, ""vessel_name"": ""CURLEW"", ""year_built"": 1983}",
835fc01d-cba9-506b-88b5-9998786f6242,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK779 JUNE ROSE A22990,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 60, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 22615, ""licence_y_n"": """", ""lk_number"": ""LK779"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 8.89, ""port_letters_and_number"": ""LK779"", ""registered_tonnage"": 5.05, ""rss_number"": ""A22990"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 57.404, ""vessel_name"": ""JUNE ROSE"", ""year_built"": 1977}",
0724f90d-ab05-550e-885d-ab40d8337301,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK97 BOY STAN C20195,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 37, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 25471, ""licence_y_n"": """", ""lk_number"": ""LK97"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 7.57, ""port_letters_and_number"": ""LK97"", ""registered_tonnage"": 3.05, ""rss_number"": ""C20195"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 34.667, ""vessel_name"": ""BOY STAN"", ""year_built"": 1968}",
ffa1f579-e20a-50db-95bf-25d16dce7785,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK983 ALANA JANE B11638,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 150, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""POOLE"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 31279, ""licence_y_n"": """", ""lk_number"": ""LK983"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 8, ""port_letters_and_number"": ""LK983"", ""registered_tonnage"": 3.86, ""rss_number"": ""B11638"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 94.7, ""vessel_name"": ""ALANA JANE"", ""year_built"": 1989}",
4004b432-d736-5f43-82c1-7f87a85f2564,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK626 HOPE C16996,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""UNK"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 59, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""SCALLOWAY AND ISLES"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 30556, ""licence_y_n"": """", ""lk_number"": ""LK626"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 9.99, ""port_letters_and_number"": ""LK626"", ""registered_tonnage"": 6.21, ""rss_number"": ""C16996"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 54.322, ""vessel_name"": ""HOPE"", ""year_built"": 1952}",
83bfa829-521d-5f7c-8712-7353fd43b238,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK149 LIANNE C18610,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 134, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""WHALSAY AND SKERRIES"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 23721, ""licence_y_n"": """", ""lk_number"": ""LK149"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 8.1, ""port_letters_and_number"": ""LK149"", ""registered_tonnage"": 3.8, ""rss_number"": ""C18610"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 87.03, ""vessel_name"": ""LIANNE"", ""year_built"": 1998}",
48cde9d9-77c1-5575-959c-40f717a3d082,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK23 DELTA DAWN A12454,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""NOR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 29, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""WHALSAY AND SKERRIES"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 30142, ""licence_y_n"": """", ""lk_number"": ""LK23"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 7.62, ""port_letters_and_number"": ""LK23"", ""registered_tonnage"": 3.74, ""rss_number"": ""A12454"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 32.329, ""vessel_name"": ""DELTA DAWN"", ""year_built"": 1969}",
52de3d1e-01c1-5eae-92cc-1e69626e424e,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK257 TREASURE C16672,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 128, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""WHALSAY AND SKERRIES"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 30932, ""licence_y_n"": """", ""lk_number"": ""LK257"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 9.9, ""port_letters_and_number"": ""LK257"", ""registered_tonnage"": 12.23, ""rss_number"": ""C16672"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 98.784, ""vessel_name"": ""TREASURE"", ""year_built"": 1999}",
28e8623d-4e58-57ba-8d8c-4ab598623f32,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK126 ELSIE M A12537,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 30, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""YELL AND FETLAR"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 33827, ""licence_y_n"": """", ""lk_number"": ""LK126"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 7.75, ""port_letters_and_number"": ""LK126"", ""registered_tonnage"": 3.61, ""rss_number"": ""A12537"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 37.913, ""vessel_name"": ""ELSIE M"", ""year_built"": 1984}",
2834304e-81ed-55cf-a6ca-3028ba656891,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK35 AQUARIUS A11048,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 85, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""YELL AND FETLAR"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 22519, ""licence_y_n"": """", ""lk_number"": ""LK35"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 8.71, ""port_letters_and_number"": ""LK35"", ""registered_tonnage"": 4.94, ""rss_number"": ""A11048"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 70.477, ""vessel_name"": ""AQUARIUS"", ""year_built"": 1983}",
157e022f-d54d-5e5b-83b9-e67e025fcbb6,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK64 KATHLEEN B14812,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""KIRKWALL"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 114, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""KIRKWALL"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 24059, ""licence_y_n"": """", ""lk_number"": ""LK64"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 9.82, ""port_letters_and_number"": ""LK64"", ""registered_tonnage"": 7.32, ""rss_number"": ""B14812"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 88.321, ""vessel_name"": ""KATHLEEN"", ""year_built"": 1996}",
